id,title,note,excerpt,url,folder,tags,created,cover,highlights,favorite
876788501,What is SAP? | Retool Blog | Cache,,What's SAP? And why is it worth $163B?,https://retool.com/blog/erp-for-engineers,my_library,"execution, programming, sap",2022-09-10T02:14:43.000Z,https://cdn.sanity.io/images/bclf52sw/production/5220138a25b031676c5de30e4a89422065973e19-811x360.webp,,False
