id,title,note,excerpt,url,folder,tags,created,cover,highlights,favorite
876795188,Home | Solidity Programming Language,,Solidity is a statically-typed curly-braces programming language designed for developing smart contracts that run on Ethereum.,https://soliditylang.org,my_library,"blockchain, ethereum, solidity",2024-02-27T21:36:45.000Z,https://soliditylang.org/assets/logo-og-image.png,,False
