id,title,note,excerpt,url,folder,tags,created,cover,highlights,favorite
876797165,Records of Pompeii’s survivors have been found – and archaeologists are sta,,The story of the eruption of Mount Vesuvius is no longer one of annihilation; it also includes the people who managed to escape the city.,https://theconversation.com/records-of-pompeiis-survivors-have-been-found-and-archaeologists-are-starting-to-understand-how-they-rebuilt-their-lives-230641,my_library,"archeology, history",2024-06-11T16:56:09.000Z,https://images.theconversation.com/files/599120/original/file-20240606-17-kzghrg.jpg?ixlib=rb-4.1.0&rect=14%2C392%2C4927%2C2460&q=45&auto=format&w=1356&h=668&fit=crop,,False
