id,title,note,excerpt,url,folder,tags,created,cover,highlights,favorite
876769925,There’s Seldom Any Traffic on the High Road,,"When people are rude, our ego demands we respond in kind with a quick comeback or snide remark. If we give in, we might feel better in the short term, but pay a huge price in the long run. There’s a much better way to diffuse the situation, (and get what you want.)",https://fs.blog/2018/11/high-road,my_library,"behaviors, courtesy",2018-11-20T23:18:06.000Z,https://149664534.v2.pressablecdn.com/wp-content/uploads/2018/11/High-Road.png,,False
