id,title,note,excerpt,url,folder,tags,created,cover,highlights,favorite
876784927,SeatGeek will calculate how much that ticket is worth | TechCrunch,,"Have you ever bought sweet tickets for a ballgame, a concert or some other live event, only to find out that you couldn't make it? The internet certainly",https://techcrunch.com/2016/07/18/seatgeek-value-your-ticket?ncid=rss,my_library,"pricing, prodmgmt, sports, tickets",2022-06-23T20:34:02.000Z,"https://techcrunch.com/wp-content/uploads/2016/07/gettyimages-602982753.jpg?resize=1200,801",,False
