id,title,note,excerpt,url,folder,tags,created,cover,highlights,favorite
876788491,The Despotism of Isaias Afewerki | Alex de Waal,,Afewerki’s attack on Tigray is the culmination of the Eritrean dictator’s ambition to become master of the Horn of Africa.,https://thebaffler.com/latest/the-despotism-of-isaias-afewerki-de-waal,my_library,"africa, goodreads, military-warfare",2022-09-09T14:22:47.000Z,https://thebaffler.com/wp-content/uploads/2022/09/8383369139_1091ffa7fc_b.jpg,,False
