id,title,note,excerpt,url,folder,tags,created,cover,highlights,favorite
876773854,"Network topology design at 27,000 km/hr | APNIC Blog",,Guest Post: Computer scientists are proposing a novel network design that could double the network capacity of low-flying satellite Internet systems.,https://blog.apnic.net/2020/02/25/network-topology-design-at-27000-km-hr,my_library,"astronomy-space, satellite",2020-02-29T13:13:55.000Z,https://blog.apnic.net/wp-content/uploads/2020/02/Earth_satellite_Banner2.png,,False
