id,title,note,excerpt,url,folder,tags,created,cover,highlights,favorite
876777108,Paperspace | Gradient Projects,,Build and scale ML applications with a cloud platform focused on speed and simplicity.,https://console.paperspace.com/teml4wiss/projects,my_library,"cloud, web-hosting",2020-12-18T19:16:40.000Z,https://blog.paperspace.com/content/images/size/w2000/2020/05/5eb8ce053cb50746e44069c0_cluster-bg--1-.jpg,,False
