id,title,note,excerpt,url,folder,tags,created,cover,highlights,favorite
876777424,How to be a genius,,I travelled the world and trawled the archive to unearth the hidden lessons from history’s most brilliant people,https://aeon.co/essays/what-can-we-learn-from-the-secret-habits-of-genius,my_library,"genius, goodreads",2021-01-26T15:51:05.000Z,https://images.aeonmedia.co/images/09a15b84-3b1f-44ff-8b11-7aefdd39a0b7/armada-portrait-essay.jpg?width=1200&quality=75&format=auto,,False
