id,title,note,excerpt,url,folder,tags,created,cover,highlights,favorite
876781871,The Dirty Work of Cleaning Online Reputations | The Walrus,,"For a fee, companies will tackle damaging search results. But is the new economy of digital makeovers making things worse?",https://thewalrus.ca/clean-online-reputation,my_library,"influence-persuasion, reputation",2022-01-09T12:35:01.000Z,https://walrus-assets.s3.amazonaws.com/img/Gallant_ReputationFixers_1200.jpg,,False
