id,title,note,excerpt,url,folder,tags,created,cover,highlights,favorite
876787428,You want people to do the right thing? Save them the guilt trip | Psyche Ideas,,"If you want to inspire people to do the right thing, don’t guilt-trip them. Positive emotions are a more powerful motivator",https://psyche.co/ideas/you-want-people-to-do-the-right-thing-save-them-the-guilt-trip,my_library,"behaviors, guilt",2022-07-18T16:07:42.000Z,https://images.aeonmedia.co/images/8c61b923-7c5e-479f-9e8c-7d1642fe825e/original.jpg,,False
