id,title,note,excerpt,url,folder,tags,created,cover,highlights,favorite
876779200,"Building Backend | Node, Postgres, GraphQL",,"Hi there 👋  Every application, you'll agree, needs a back-end. And there are many languages and tools...",https://dev.to/daliboru/building-backend-node-postgres-graphql-373g,my_library,"graphql, nodejs, postgres",2021-06-12T18:56:04.000Z,"https://media.dev.to/dynamic/image/width=1000,height=500,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.amazonaws.com%2Fuploads%2Farticles%2Fvs1glorbpewndes162xz.png",,False
