id,title,note,excerpt,url,folder,tags,created,cover,highlights,favorite
902207756,Zero-downtime with Rails credentials,,Transitioning the codebase from using environment variables to Rails Credentials for Zero-Downtime Deploys.,https://thoughtbot.com/blog/from-environment-variables-to-rails-credentials,my_library,"rubyonrails, devops, web-servers",2024-11-16T11:50:05.159Z,https://images.prismic.io/thoughtbot-website/Zn0Q2JbWFbowe7qY_default-article-background.png?auto=format%2Ccompress&mark-x=356&mark-y=100&mark64=aHR0cHM6Ly9hc3NldHMuaW1naXgubmV0L350ZXh0Lz90eHQtbGVhZD0wJnR4dC10cmFjaz0wJnR4dDY0PVdtVnlieTFrYjNkdWRHbHRaU0IzYVhSb0lGSmhhV3h6SUdOeVpXUmxiblJwWVd4eiZ0eHRjbHI9ZjVmNWY1JnR4dGZvbnQ9SUJNUGxleFNhbnNKUC1TZW1pQm9sZCZ0eHRwYWQ9MCZ0eHRzaXplPTY0Jnc9ODAw&txt-align=center%2Cmiddle&txt-color=f5f5f5&txt-fit=max&txt-font=IBMPlexSansJP-SemiBold&txt-size=24&txt-x=391&txt-y=526&txt=Sami+Birnbaum%2C+et+al,"Highlight:Environment variables are not encrypted and therefore they can not be stored in any form of version control.

Highlight:makes it easier to add new credentials because you don’t need to tell other developers to add them to their own .env file.

Highlight:changes to the environment variables are only picked up when you restart the server and not when you simply reload the server.

Highlight:This hot-reloads the puma server and does not cause any downtime.",False
876791786,Load Balancing,,"A bottom-up, animated guide to HTTP load balancing algorithms.",https://samwho.dev/load-balancing,my_library,"devops, web-servers",2023-04-19T00:44:56.000Z,https://samwho.dev/images/load-balancing-card.png?h=2703ab1eefd58d7ba55b,,False
876791684,How to implement a Load Balancer Using Nginx & Docker,,Scaling becomes a necessary part for your system when your system grows in popularity. There are two...,https://dev.to/mazenr/how-to-implement-a-load-balancer-using-nginx-docker-4g73,my_library,"devops, docker, web-servers",2023-04-07T23:01:12.000Z,"https://media.dev.to/dynamic/image/width=1000,height=500,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.amazonaws.com%2Fuploads%2Farticles%2Fjmm4oyhgxafrjtkdyqev.png",,False
876791019,Hosting Your Own Web Application: A Beginner's Guide with Nginx,,#Introduction  Have you ever desired you could develop a web application locally on your computer...,https://dev.to/eunice_dev/hosting-your-own-web-application-a-beginners-guide-with-nginx-3135,my_library,"devops, web-servers",2023-03-24T10:19:08.000Z,"https://media.dev.to/dynamic/image/width=1000,height=500,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.amazonaws.com%2Fuploads%2Farticles%2Fz485lirhzrpwrters9md.png",,False
876787701,Use One Big Server - Speculative Branches,,,https://specbranch.com/posts/one-big-server,my_library,"cpus, devops, web-servers",2022-08-02T23:45:39.000Z,,,False
876783796,"Jacob Errington | Roll your own Ngrok with Nginx, Letsencrypt, and SSH reve",,,https://jerrington.me/posts/2019-01-29-self-hosted-ngrok.html,my_library,"devops, ngrok, ssh, web-servers, webdev",2022-04-09T00:00:35.000Z,,,False
876782112,phanan/htaccess,,✂A collection of useful .htaccess snippets.,https://github.com/phanan/htaccess,my_library,"devops, web-servers, webdev",2022-01-17T13:01:39.000Z,https://opengraph.githubassets.com/6bbe1693d7c112385e5c6b10014f319355db0ac98a638738c1e382e47faf4ba5/phanan/htaccess,,False
876782037,Using Siege to Stress Test an Application,,"Recently the company I work for migrated to new servers. During this migration we were all fairly confident that our new architecture would work and would be able to sustain considerable traffic. How much traffic is ""considerable traffic""? In all honesty, none of our team and even our consultants, could",http://sublimecoding.com/blog/2014/05/28/using-siege-to-stress-test-an-application,my_library,"devops, web-servers",2022-01-16T22:41:15.000Z,https://images.unsplash.com/photo-1504384764586-bb4cdc1707b0?ixlib=rb-0.3.5&q=80&fm=jpg&crop=entropy&cs=tinysrgb&w=1080&fit=max&s=ab8adbce6d4775e76f40c392db9f2f17,,False
876782026,Performance Tuning – Tips & Tricks,,,https://www.nginx.com/blog/performance-tuning-tips-tricks,my_library,"devops, web-servers",2022-01-16T19:23:02.000Z,https://blog.nginx.org/wp-content/uploads/2017/08/Testing-NGINX-web-server-performance.png,,False
876781932,Servers for Hackers,,What programmers need to know about servers.,https://serversforhackers.com,my_library,"devops, web-servers, webdev",2022-01-12T23:38:23.000Z,https://serversforhackers.com/img/sfh-social-lrg.png?b=1,,False
876781899,imthenachoman/How-To-Secure-A-Linux-Server: An evolving how-to guide for securing a Linux server.,,An evolving how-to guide for securing a Linux server. - imthenachoman/How-To-Secure-A-Linux-Server,https://github.com/imthenachoman/How-To-Secure-A-Linux-Server,my_library,"devops, linux, web-servers",2022-01-12T23:28:31.000Z,https://opengraph.githubassets.com/f320e4885e4c429d0cbcc6c56a848823bac23941bc0c97e6dc09b453d14045e9/imthenachoman/How-To-Secure-A-Linux-Server,,False
