id,title,note,excerpt,url,folder,tags,created,cover,highlights,favorite
876788424,A Game Designer’s Analysis Of QAnon,,Playing with reality,https://medium.com/curiouserinstitute/a-game-designers-analysis-of-qanon-580972548be5,my_library,"behaviors, conspiracies",2022-09-01T00:51:28.000Z,https://miro.medium.com/v2/resize:fit:1200/1*I9_EDoXn0McpW5xOaJSFkA.jpeg,,False
876788415,Down the Rabbit Hole: Why People Fall for Conspiracy Theories,,And how to talk to those who have fallen for falsehoods.,https://getpocket.com/collections/going-down-the-rabbit-hole-why-people-fall-for-conspiracy-theories,my_library,"behaviors, conspiracies",2022-08-30T23:59:50.000Z,https://pocket-image-cache.com/1200x/filters:format(jpg):extract_focal()/https%3A%2F%2Fs3.amazonaws.com%2Fpocket-collectionapi-prod-images%2Fc3d81de1-7e57-4393-ab61-6323c061c2ef.png,,False
876787708,The Making of a Conspiracy Theory | Tzafrir Barzilay,,On the fabrication of well-poisoning accusations in medieval Europe.,https://www.laphamsquarterly.org/roundtable/making-conspiracy-theory,my_library,"behaviors, conspiracies",2022-08-05T11:58:20.000Z,https://www.laphamsquarterly.org/sites/default/files/styles/thumbnail/public/images/roundtable/wellteaser.jpg?itok=3rTkYxdO,,False
876779227,Why People Fall For Conspiracy Theories,,"You might not believe in QAnon, but you could still fall down the rabbit hole.",https://fivethirtyeight.com/features/why-people-fall-for-conspiracy-theories,my_library,"behaviors, conspiracies, influence-persuasion",2021-06-17T14:29:23.000Z,https://fivethirtyeight.com/wp-content/uploads/2021/06/DISINFO-BIRD-16x9-1.png?w=712,,False
876777492,"To Counteract Propaganda, We Should Look to Lessons from Advertising",,The goal should not be conversion but doubt.,https://getpocket.com/explore/item/to-counteract-propaganda-we-should-look-to-lessons-from-advertising,my_library,"advertising-commercials, behaviors, bias, conspiracies, influence-persuasion",2021-01-31T17:56:17.000Z,https://pocket-image-cache.com/1200x/filters:format(jpg):extract_focal()/https%3A%2F%2Fpocket-syndicated-images.s3.amazonaws.com%2Farticles%2F5980%2F1611345286_GettyImages-672713099.jpg,,False
876777404,The enduring allure of conspiracies,,Conspiracy theories seem to meet psychological needs and can be almost impossible to eradicate. One remedy: Keep them from taking root in the first place.,https://www.niemanlab.org/2021/01/the-enduring-allure-of-conspiracies,my_library,"behaviors, bias, conspiracies",2021-01-23T17:39:50.000Z,https://www.niemanlab.org/images/conspiracy-theories-cc-700x330.jpg,,False
