id,title,note,excerpt,url,folder,tags,created,cover,highlights,favorite
876784864,Twitter partners with Shopify to bring merchants' products to Twitter Shopping | TechCrunch,,"As part of its ongoing efforts to expand into e-commerce, Twitter today announced a new partnership with Shopify. The deal will see Twitter launching a",https://techcrunch.com/2022/06/22/twitter-partners-with-shopify-to-bring-merchants-products-to-twitter-shopping,my_library,"ecommerce, prodmgmt, shopify, twitter",2022-06-22T17:52:18.000Z,https://techcrunch.com/wp-content/uploads/2022/06/Shopify_Images_Jun2022_3.001.jpeg,,False
