id,title,note,excerpt,url,folder,tags,created,cover,highlights,favorite
876784967,Market Design,,"A broad overview of market mechanisms, with an emphasis on the interplay between theory and real-life applications; examples range from eBay auctions to scho...",https://mitpress.mit.edu/books/market-design,my_library,"auctions, books, game-theory",2022-06-23T23:57:10.000Z,https://mit-press-us.imgix.net/covers/9780262037549.jpg?auto=format&w=298,,False
