id,title,note,excerpt,url,folder,tags,created,cover,highlights,favorite
876797005,Sports’ Salient Role in Tackling the Loneliness&nbsp;Epidemic,,"People cannot fix loneliness by themselves, which is where sports and all their beauty come into play.",https://www.sportico.com/personalities/people/2024/sports-role-in-tackling-loneliness-epidemic-mental-health-month-1234779463,my_library,"loneliness, sports",2024-05-21T15:46:04.000Z,https://www.sportico.com/wp-content/uploads/2024/05/OConnor_OpEd.png?w=1024,,False
