id,title,note,excerpt,url,folder,tags,created,cover,highlights,favorite
915725102,Exotic New Superconductors Delight and Confound | Quanta Magazine,,"Three new species of superconductivity were spotted this year, illustrating the myriad ways electrons can join together to form a frictionless quantum soup.",https://www.quantamagazine.org/exotic-new-superconductors-delight-and-confound-20241206/,my_library,"physics, superconductors, materials",2024-12-06T16:26:43.264Z,https://www.quantamagazine.org/wp-content/uploads/2024/12/Supperconductor-Zoo_crMark-Belan-Social.jpg,,False
