id,title,note,excerpt,url,folder,tags,created,cover,highlights,favorite
876771637,"The Future of Television | I, Cringely",,I’ll be surprised if broadcast television in the U.S. survives another decade.,https://www.cringely.com/2019/06/07/the-future-of-television,my_library,"inventions-innovation, movies-television, prodmgmt",2019-07-15T13:37:27.000Z,https://www.cringely.com/wp-content/uploads/2019/06/faxmeupscotty.jpg,,False
