id,title,note,excerpt,url,folder,tags,created,cover,highlights,favorite
876790587,Build Your Own Redis with C/C++ | Build Your Own Redis with C/C++,,Build Your Own Redis with C/C++ | Learn network programming and data structures,https://build-your-own.org/redis,my_library,"cpp, databases, redis",2023-01-31T10:10:27.000Z,https://build-your-own.org/redis/img/book_byor_banner.jpg,,False
