id,title,note,excerpt,url,folder,tags,created,cover,highlights,favorite
876787424,Made to Stick: Summary & Examples + PDF | The Power Moves,,"In This Made To Stick summary you will learn exactly how to make your ideas persuade people and ""stick"" into their minds.",https://thepowermoves.com/made-stick-summary,my_library,"behaviors, habits, stickiness",2022-07-18T16:07:29.000Z,https://thepowermoves.com/wp-content/uploads/Made-to-Stick.jpg,,False
