id,title,note,excerpt,url,folder,tags,created,cover,highlights,favorite
876795672,"The Adventures of ACTION ITEM, Professional Superhero!",,"The Adventures of Action Item, Professional Superhero - Official Homepage",https://professionalsuperhero.com,my_library,"comics, projmgmt",2024-04-18T03:57:04.000Z,,,False
