id,title,note,excerpt,url,folder,tags,created,cover,highlights,favorite
876773644,Trademarking color is absurd. But not for the reasons you think,,Trying to crush other companies' use of color is not only petty; it completely misses the point of branding.,https://www.fastcompany.com/90465310/trademarking-a-color-is-absurd-but-not-for-the-reasons-you-think?partner=feedburner,my_library,"color, intellectual-property, prodmgmt",2020-02-19T20:00:43.000Z,"https://images.fastcompany.com/image/upload/f_auto,q_auto,c_fit/wp-cms/uploads/2020/02/p-1-90465310-trademarking-a-color-is-dumb.jpg",,False
