id,title,note,excerpt,url,folder,tags,created,cover,highlights,favorite
876790733,The Secret Sauce of Tik-Tok’s Recommendations | Shaped Blog,,Dive into the inner workings of TikTok’s awesome real-time recommendation system and learn what makes it one of the best in the field!,https://www.shaped.ai/blog/the-secret-sauce-of-tik-toks-recommendations,my_library,"recommenders, tiktok",2023-02-17T21:46:04.000Z,https://cdn.prod.website-files.com/6696d42284cfe85e5e20165b/6696d86c4ab725b5d2f22b08_63ef42dd854a63afe83a31fa_1200px-TikTok_logo.svg.webp,,False
